releveID,Achimill,Achiptar,Agrocani,Agrotenu,Ajugrept,Alchvulg,Alopprat,Angesilv,Anthodor,Arrhelat,Avenpube,Betooffi,Betupend,Brizmed,Caluvulg,Cardprat,Careflav,Carehart,Carehirt,Carelepo,Carenigr,Carepale,Carepani,Carepilu,Carepuli,Carestel,Careumbr,Centjace,Ceravulg,Cirspalu,Cynocris,Dactglom,Dactmaja,Dantdecu,Desccesp,Dryodila,Epiladen,Epilpalu,Equiarve,EquiSylv,Festovin,Festprat,Festrubr,Galialbu,Galibore,Galipalu,Galiulig,Hierumbe,Holclana,Holcmoll,Hyporadi,Junceffu,Lathprat,Leonhisp,Lotucorn,Luzumult,Lychflos,Lysinumm,Lysivulg,Mentarve,Molicaer,Myosnemo,Nardstri,Pedisylv,Pimpmajo,Pinusylv,Planlanc,poa_prat,poa_triv,Poputrem,Poteerec,Prunvulg,Querrobu,Ranuacer,Ranuauri,Ranuflam,Ranunemo,Rumeacet,Saliauri,Sangoffi,Scirsylv,Scorhumi,Selicarv,Senerivu,Serrtinc,Stelgram,Succprat,Taraoffi,Trifdubi,Trifrepe,Urtidioi,Vaccmyrt,Valedioi,Verocham,Verooffi,Veroserp,Vicicrac
r2004p10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,35,0,0,0,0,0,0,0,35,0,0,0,2,0,3,0,0,10,6,0,0,0,0,0,1.5,0,0.2,0.1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p11,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0.2,0,2,0,3,0,10,3,0.5,0,0,0,0,0.2,5,0,0,0,2,4,0,0,0,0,0,2,0,10,0,2,0,0,0,3,0,0,3,0.5,0.2,0,1,2,0,0,0,25,0.5,4,0,0,0,1,3,0,0,10,3,0,3,0,0,0.2,1,0,0,1,1,2.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5
r2004p12,0.5,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,2,3,6,2,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0.5,0,0,0,5,0,1,0,10,0,2,0,0,5,3,0,0,0,0.5,0,4,0,0.5,0.2,0,0,0,0,0,0,0,0,8,0,0,0.5,0,0,0,0,0,0,8,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p13,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,15,0,15,0,0,0,5,0,0,0,0.2,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,0
r2004p14,0,0,20,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,3,15,0,0,0,0,0,30,0,0,4,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,10,2,0,0.5,0,0,0,0.5,0,0,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
r2004p15,0,0,0,4,0,0.5,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,4,0,4,0,10,0,0,1,1,0,0,5,0,0,0,0,0.5,0,1,0,30,0,0,0,0,0,0,0,0,0,4,0,0,1,0.2,0,0,1,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,35,0,0,0
r2004p16,0,2,0,2,0,0,0,0.05,2,0,0,0,0,10,0,0,0,1,0,0,0,8,3,1,0,0,0,0,0,5,0,0,0,2,6,0,0,0,0,0,2,1,15,0,5,0,0.05,0,0.5,0,0,5,0,0,0,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,8,4,0,7,0,0,0,0.2,0,0,2,2,6,0,0,0,4,0,0,0,0,0,0,2,0,0,0
r2004p17,0,0,1,0,0,1,0,0.5,0,0,4,35,0,0,0,0,0,0.5,0,0,0,6,2,0.5,0,0,8,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,10,0.5,2,0,20,0,0.2,1,2,0,0,4,0.2,0,0,2,0.5,0,0,0,0.5,0,0,0,0,0,1,0,0.5,0,10,0,0,1.5,0,0,2,2,0,0,0,5,0.2,0,0,0,2,0,0,0,0,0,0,0,0.5,0,0
r2004p18,0,0,0,10,0,0,0,0,0.2,0,3,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p19,0,1,15,1,2,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0.5,2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,2,0,0,0,0,0,15,0,5,0,20,0,2,0,0,10,1,0,0,0,0.5,0,1.5,0,0.5,0.05,0,0,0,0,0,0,5,0,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0
r2004p20,0,0.5,5,0,0,0,0,0,1.5,0,1,7,0,2,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,0,5,1,7,0,0.5,0,0,0.5,4,0,0,7,0.5,0,0,3,3,0,0.5,0,15,0,10,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
r2004p21,0.5,0,0,2,0,0,0,1,4,0,0,0.5,0,4,0.5,0,0,3,0,0,0,8,5,4,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,8,2,15,0,1,0,0,2,4,0,0,1,1,0,0,0.5,0.5,0,0,0,0,0.02,4,0,0,0,3,0,0,0,6,1,0,2,0,0,1.5,0,0,0,0,1.5,5,0,0,0,8,0,0.5,0,0,0,0,0,0.2,0,0
r2004p22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,12,0,10,0,1,0,3,0,0,3,1.5,0,0,0,0,0,0,0,30,0.05,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p23,0,0,10,0,0,0,0,0.5,1,0,0,10,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0.02,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
r2004p24,0,0,5,0,0,0,0,3,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0,0,0,0,3,0,0,0,0,0,3,0,5,0,4,0,0.5,0,0,0,0,5,0,0,0,0,1,0,3,0,40,0.2,0,0,0,0,0,0,0.2,0,0.5,0,0,2,0.5,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
r2005p1,0,1,0.2,0,7,0,0,0,3,0,0,0.5,0,10,0,0.1,0,5,0,0,1,3,3,5,1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,2,15,0,0.2,0.1,0,0,7,0,0,8,0.5,0,0,2,0.1,0,1,0,2,0.2,8,0,0,0,0,0,0,0,10,1,0,3,0.2,0,0,0.1,0,1,3,2,1,0,0,0,4,0,0,0,0,0,4,0,0,0,0
r2005p2,0,0.1,1,0,0,0,0,3,0,0,0,1,0,0,0,0.1,0,1,0,0,1,2,1,1,0.2,0,10,0,0,3,0,0,0,0,0,0,0,0,0.5,0,1,0,1,0,3,0,3,0,0,0,0,4,0.2,0,0,0.2,0.2,0,0.5,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
r2005p3,0,0,15,0.1,1,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0.1,8,3,1,0,0,0.2,0,0,0,0,0,0,0,0,15,0,0,0,0.2,0,0,0,10,0,0,0,0,0,40,0,0,5,0,0,0,0,0,0,0.2,0,0,1,3,0,0,0,0,0,2,0,4,0,0,0.1,0,0,0,0,0,0,2,0,2,0,0,0,0,0.2,0,1,0,0,0.5,0,0,0,0.2
r2005p4,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,1,10,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0.5,0,0,0,15,0,0,0,0.1,0,1,0,0,15,0.2,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
r2005p5,0,15,2,0,0,0,0,0,3,0,0,0,0,4,0,0.5,0,3,0,0,2,10,8,4,2,0,2,0,0.5,0.2,0,0,0,2,0,0,0,1.5,0,0,3,0,10,0,10,0,4,0,4,0,0,10,1,0,0,0.5,0.5,0,2,0,3,0.2,5,0,0,0,0,0,1,0,10,0,0,2,0,0,2,2,0,5,4,0,2,0.5,0,0,0,0,0,0.2,0,0,2,0,0,0,0
r2005p6,0,2,0.5,0,0.5,0,0,0.2,2,0,0,0,0,2,0,1,0,2,0,2,0,2,2,2,1,0,20,0,0,10,0,0,0,3,0,0,0,0,2,0,8,0,10,0,5,0,3,0,10,0,0,4,1,0,0,4,2,0,0,0,35,0.2,10,0,0,0,0,0,0,0,1,0.2,0,2,0.5,0,1,0.1,0,2,1,3,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0
r2005p7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0,2,1,0,0,0,0,0,10,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,3,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p8,0,0.2,15,15,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,1,1,7,2,0,0,0,0,0,0,0.1,0,0,0,0,8,0,0,0.1,0,0,0.2,0,15,0,0,0,0,0,20,0,0,8,0.2,0,0,1,0.5,0,0.1,0,3,0.1,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,3,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p9,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,25,0,0,5,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p10,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,2,0,0,7,2,0,0,0,0,0,0.5,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p11,0,3,2,3,0,0,0,0.5,10,0,0,2,0,4,0,0.1,0,2,0,2,0,8,1,4,0,0,0,0,0.2,12,0,0,0,0,10,0,0,0,0,0,3,0,10,0,2,0,0,0.2,15,0,0,5,2,0.2,0,12,2,0,0.2,0,15,1,6,0,0,0,1,1,0,0,5,1,0,2,0,0,0.2,3,0,0,3,1,3,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0
r2005p12,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,8,0,1,2,3,0,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,2,0,0,5,2,0,0,0,0,0,2,0,0.5,0.5,0,0,0,0,0,0,2,0,12,0,0,0.2,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p13,0,0,0,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,1,0,0,0,0,8,0,4,0,3,0,3,0,0,0,0.5,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0.2,0,0,20,0,0,4,0,0,0
r2005p14,0,0,20,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0.3,5,10,0,0,0,0,0,0,0,0.1,0,0,0,0,15,0,0,0,0,0,1,1,20,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0.2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p15,0,0.2,0,5,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,5,0,4,0,10,0,0,0,0,0,0,3,0,0,0,0.5,0,0,1,0,30,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,4,0,0,0,0,0,0,0,20,0,0,0
r2005p16,0,5,0,1,1,0,0,0.1,10,0,0,0.5,0,7,0,0.1,0,0,0,0,0,5,2,0.2,0,0,1,0,0,10,0,0,0,3,15,0,0,0,0,0,0,2,10,0,4,0,0.2,0,10,0,0,1,0,0,0,8,0,0,0.2,0,0,0,4,0,0,0,5,0,0,0,5,5,0,7,0.5,0,0,0.5,0,0,3,5,8,0,0,0,0.5,0,0,0,0,0,0,0.2,0,0,0
r2005p17,0,0,0.2,0.5,0,1,0,0.5,1,0,10,40,0,2,0,0,0,3,0,0,0,5,2,2,0,0,7,0.5,0.2,1,0,0,0,0,0,0,0,0,0,0,8,0,6,0,20,0,1,1,5,0,0,2,0.2,0,0,2,0.5,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
r2005p18,0,0,0,5,0,0,0,0.2,0,0,15,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0.2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p19,0,1,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,25,0,2,0,2,0,1,0,0,7,0,0,0,0,0,0,0.5,0,2,0.5,0,0,0,0,0,0,2,0,5,0,0,0,0.2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0
r2005p20,0,1,3,0,0,0,0,0.1,3,0,1,12,0,1,0,0.1,0,0,0,0,0,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0,5,2,5,0,2,0,0,1,5,0,0,2,0.1,0,0,5,3,0,0,0,15,0.5,15,0,0,0,0,0,0,0,5,1,0,4,0,0,0,1,0,0,0,4,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0
r2005p21,0,0,0,2,0,0.2,0,0,6,0,3,1,0,2,0.5,0,0,1,0,0,1,8,2,3,0,0,3,0,0,9,0,0,0,0.5,1,0,0,0,0,0,8,1,5,0,3,0,0.2,0.5,5,0,0,2,0.5,0,0,7,0.5,0,0,0,2,0,3,0,0,0,5,0,0,0,10,2,0,5,0,0,4,0,0,0,0,1,7,0,0,0,5,0,0,0.2,0,0,0,0,0.2,0,0
r2005p22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,0,0,0,25,0,5,0,0.5,0,2,0,0,0,0.2,0,0,0,0,0,0,0,25,0.5,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p23,0,0,8,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0.5,0,0,0,0,0,0,0.2,0,0,0,0,40,0,0,0.5,0,0,0,0.2,30,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2005p24,0,0,4,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,0,7,0,0.2,0,0,2,1,0,0,0,0,0,1,0,40,2,0,0,0,0,0.3,0,0.2,0,0.2,0,0,1,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
r2006p1,0,2,1,0,15,0,0,0,10,0,0,5,0,15,0,1,0,20,0,0,1,10,5,10,4,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0.2,0.1,0,0,15,0,0,15,0.1,0,0,5,0,0,1,0,3,0.5,10,0,0,0,0,0,0,0,15,2,0,1,0.5,0.1,0,0,0,0.5,8,1,5,0,0,0,8,0,0,0,0,0,1,0,0,0,0.1
r2006p2,0,0,1,1,0,0,0,8,0,0,0,2,0,0,0,0.2,0,2,0,0,0.5,2,2,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0.5,0,0,0,2,0,1,0,0.5,0,0,0,0,4,1,0,0,0,1,0,5,0,50,0.1,0,0,0,0,0,0,0,0,4,0,0,0,0.1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2006p3,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,2,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,25,0,0,0,0.5,0,0,0,8,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,2,0,0,1,0.5,0.1,0,0,0,0,20,0,1,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0
r2006p4,0,0,3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0.5,0,0,0,5,0,0,0,0.1,0,0,0,0,15,0,0,0,0,0,0,8,0,10,0.2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2006p5,0,5,0.5,0,0,0,0,0,3,0,0,0,0,8,0,1,0,8,0,0,2,8,5,1,2,0,8,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,4,0,5,0,8,0,0.2,0,2,0,0,0,2,0,0,0,2,0,8,0,4,1,6,0,0,0,0,0,1,0,10,0,0,4,0,0,0.5,1,0,3,8,0,0.2,0.5,0,0,0,0,0,0,0,0,7,0,0,0,0
r2006p6,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,1,0,10,0,0,0,10,8,1,0.5,0,10,0,0,8,0,0,0,1,0,0,0,0,2,0,3,0,1,0,1,0,0.5,0,5,0,0,2,2,0,0,8,2,0,0.2,0,40,0,10,0,0,0,0,0,0,0,1,0,0,5,0,0,0.1,0.2,0,1.5,10,0,0,0,0,0,2,0,0,0,0,0,0.2,0,0,0,0
r2006p7,0,0,3,2,0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0.2,0,3,0,0,1,0.5,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,5,0,0.5,0,1,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p8,0,0,6,12,0,0,0,0.1,0,0,0,2,0,0,0,0,0,8,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0.2,0,0,0,0,10,0,0,0,0,0,5,0,0,15,0,0,0,0,0.2,0,7,0,10,0,0,0,0,0,0,0,5,0,2,0,0,5,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p9,0,0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.2,0,0,0,0,0,25,0,0,0,0,0,8,0,0,4,1,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0.5,0,1,0,0,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0.2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,5,75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
r2006p11,0,3,10,0,0,0,0,0.5,5,0,0,2,0,1,0,0,0,4,0,2,0,6,3,3,0,0,0,0,0,15,0,0,0,4,10,0,0.5,0,1,0,0,0,7,0,1,0,0,0,5,0,0,5,0.5,0,0,3,2,0,1,0,15,0.5,7,0,0,0,0,5,0,0,3,0,0,4,0,0,0.5,1,0,0,15,0,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2
r2006p12,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,4,2,0,0,0,20,0,0,6,0,0,0,0,0,0,0.1,0,0.5,0,0,0,5,0,10,0,0.5,0,3,0,0,5,2,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.5,0,0,15,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p13,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,10,0,3,2,0,0,0.2,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
r2006p14,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0.5,0,0,0,0,2,5,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,1,0,0,0,1,0,0,3,0,0,10,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p15,0,0,2,5,0,1,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2,0,1,0,1,0,5,0,5,0,0.1,0,0.2,0,0,5,0,0,0,0,0.1,0,1,0,25,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0.5,0,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,12,0,0,0
r2006p16,0,3,2,10,0,0,0,0,10,0,0,1,0,4,0,1,0,2,0,0,0,4,3,2,1,0,2,0,0,1,0,0,0,0,4,0,0.1,0,2,0,0.5,1,8,0,2,0,0.2,0,3,0,0,3,0,0,0,7,1,0,1,0,1,0.1,3,0,0,0,5,0,0,0,10,4,0,7,0,0,0.1,1,0,0,3,2,6,0,0,0,2,0,0,0,0,0,0,4,0,0,0
r2006p17,0,0,4,4,0,1,0,0.2,2,0,6,25,0,1,0,0,0,2,0,0,1,15,3,0.5,0,0,20,0,0.1,1,0,0,0,0,0,0,0.1,0,0,0,10,1,2,0,15,0,1,1,4,0,0,5,0.2,0,0,4,0.5,0,0,0,4,0.5,0,0,0,0,0,0,0.2,0,10,0,0,3,0,0,0.5,0.5,0,0,0,2,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0
r2006p18,0,0,0.1,45,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0.1,0,3,0,0,5,0.5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0
r2006p19,0,2,25,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,10,0,0,0,0,0.1,15,0,2,0,1,0,2,0,0,8,0,0,0,0,0.1,0,3,0,0,3,0,0,0,0,0,0,10,0,5,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0
r2006p20,0,2,5,2,0,0,0,0,7,0,5,10,0,1,0,1,0,2,0,0,0.1,6,1,4,0,0,0,0,0,5,0,0,0,0.1,0.1,0,0,0,0,0,3,0.1,2,0,2,0,0,1,3,0,0,10,0.5,0,0,7,3,0,0.5,0,25,0.2,5,0,0,0,1,0,0,0,4,0.5,0,2,0,0,0,1,0,0.2,0,2,8,0,0,0,4,0,0,0,0,0,0,0.1,0,0,0
r2006p21,0.5,0,3,0.5,0,0,0,0,7,0,1,3,0,2,0,0,0,3,0,0,0,15,5,4,0,0,7,0,0.2,1,0,0,0,1.5,0,0,1,1,0,0,5,1,5,0,4,0,0,4,5,0,0,8,2,0,0,8,3,0,0,0,2,0,5,0,0,0,2,0,0,0,15,0.2,0,4,0,0,2,0,0,0,0,2,10,0,0,0,10,1,0.1,0.1,0,0,0,0,0.2,0,0
r2006p22,0,0,0,1,0,0,0,0.2,2,0,0,0.2,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,20,0,30,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p23,0,0,4,1,0,0,0,0.1,0,0,0,7,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.5,0,0,0,0,0,15,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2006p24,0,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,4,0,0,0,0,0,0,0.5,0,0,0,0,0,5,0,10,0,0.5,0,0,0,0,3,0,0,0,0,0,0,5,0,50,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
